id,name,brand,long_description,app_name,image_url,url
304525255,Energizer Smart Wi Fi Indoor Security Camera 1080P Full HD USB Cloud Micro SD Card White,Energizer,"
Energizer Smart Wi-Fi Indoor Security Camera, 1080P Full HD, USB, Cloud/Micro-SD Card, White
1080P Full HD Resolution: All your recordings will be in 1080P Full HD quality, giving you a complete overview of your space with crystal-clear images
Remote Access: Download the Energizer Connect App to your phone, view your existing recordings or see the live feed anytime, anywhere. Available from Google Play or the App Store
Instant Motion Alerts: If movement is detected in front of your device, instant motion alerts will be sent to your connected devices
Activity Zone Selection: Using the app, highlight which area in your camera’s view you want to receive motion alerts about
Cloud Storage/Micro-SD Card: Your recordings can be saved to a 128GB Micro-SD Card or uploaded to the Cloud. Get a free 30-day trial of Cloud storage with every purchase. (Micro-SD Card not included)
Use Your Own Wi-Fi: You’ll be able connect to your own Wi-Fi in your home without any complicated setups or hubs required",,https://i5.walmartimages.com//seo/Energizer-Smart-Wi-Fi-Indoor-Security-Camera-1080P-Full-HD-USB-Cloud-Micro-SD-Card-White_9b4d0657-edc3-4ca9-bfe2-64a19a4c985d.f1a3f236a5b7406f2b746773853df405.jpeg,https://www.walmart.com/ip/Energizer-Smart-Wi-Fi-Indoor-Security-Camera-1080P-Full-HD-USB-Cloud-Micro-SD-Card-White/304525255?variantFieldId=actual_color
592632918,Littlelf Indoor Security Camera 2 Pack Smart Wi Fi Camera with Night Vision Motion Detection 2 Way Audio Plug in Baby Monitor with Phone App,littlelf,"
【Motion Detection & Smart Siren】The security camera is equipped with a built-in smart siren. Get alerts on your phone immediately whenever motion is detected so you can see what matters most. You can even use it as a baby monitor to ensure your baby's safety. Our wifi camera supports adjusted sensibility to ensure you won't be disturbed by frequent alarms.
【1080P Full HD & Night Vision】The indoor camera with 1920*1080 Mega Pixels and high-tech optic lens provides you a clear and vivid image quality and captures more details on your home anywhere. Thanks to 6 IR LEDs, the home camera can capture every detail in complete darkness, with an effective distance up to 33 ft. This wireless camera only supports 2.4GHz WiFi. ( 5GHz is not supported )
【Two-Way Audio】Built-in microphone and speaker allows you to communicate with your family, kids, pets via your smartphone at anytime, anywhere. You also can keep your family safe with two-way audio capability of the house camera by warding off intruders.
【Local Storage & Cloud Storage】The camera for home security supports up to 128GB SD card （not included) to store the video clips on local storage. If you don't want to risk card loss and card corruption, you can choose to use cloud storage (14-day free trial).All recorded videos will be fully protected and encrypted with high level encryption technology. You don't have to worry about other people accessing your videos.
【Multi-users & Multiple View】This surveillance camera supports many users (No limit) to view simultaneously on iPhone and Android phone . You could share your pet camera with friends and family for good moments. Smart app ""Littlelf Smart"" can manage mutiple baby cameras and display 16 live videos on one screen, help you keep up with everything in your house.",LITTLELFSMART,https://i5.walmartimages.com//seo/Littlelf-Indoor-Security-Camera-2-Pack-Smart-Wi-Fi-Camera-with-Night-Vision-Motion-Detection-2-Way-Audio-Plug-in-Baby-Monitor-with-Phone-App_1feff859-9c81-4aa0-84b1-c21f46b94255.131dfd9e7e44329da0e870694ebb2fad.jpeg,https://www.walmart.com/ip/Littlelf-Indoor-Security-Camera-2-Pack-Smart-Wi-Fi-Camera-with-Night-Vision-Motion-Detection-2-Way-Audio-Plug-in-Baby-Monitor-with-Phone-App/592632918?athbdg=L1800&from=/search
1943706293,Wireless WiFi Light Bulb Camera Security 1080p 2 4GHz Smart 360 Surveillance Indoor Outdoor Socket Real time Motion Detection Alerts Night Vision,SPBPQY,"
WIRELESS AND EASY INSTALLATION: Only support 2.4GHz WiFi(Not Support 5GHz Wifi). Light Bulb camera supports cloud storage and Micro SD card storage. Camera does not come with SD card, cloud storage needs to be paid. This security camera light bulb outdoor can be installed using a normal E27 bulb base (110V~240V), NO MORE ADDITIONAL INSTALLATION STEPS. Then you just need to connect the camera system to the router and open the app to configure the camera within minutes.
REMOTE VIEW & NIGHT VISION: Our outdoor security cameras wireless outdoor wifi can control the angle of view via APP, you can remotely access the view anywhere and anytime via your iPhone/Android phone/Ipad, even in total darkness, you can see clear images.
REAL-TIME MOTION DETECTION AND ALERTS: This PTZ dome surveillance light bulb camera wifi outdoor adopts a highly sensitive motion sensor. Once the camera detects the movement of the object after connecting to the Internet, motion alerts will be sent to your device.
1080P & PAN TILT: This WiFi Pan Tilt Camera can give you a clear view (Full HD 1080P resolution) at any time. You can use the app to control the viewing angle of the camera to achieve 360-degree viewing without blind spots.
TWO-WAY TALK AND HIGH-QUALITY SERVICE: Light bulb security camera built-in and speaker, the light bulb security camera can have a conversation between you and your visitor. If you have any questions, please contact us. We provide lifetime technical support and services. Bulb camera supports SD card storage and cloud storage, (camera does not come with SD card, cloud storage needs to be paid).",,https://i5.walmartimages.com//seo/Wireless-WiFi-Light-Bulb-Camera-Security-1080p-2-4GHz-Smart-360-Surveillance-Indoor-Outdoor-Socket-Real-time-Motion-Detection-Alerts-Night-Vision_c9bcfbf3-dae9-4c59-bfd1-88c19463cc71.386443aec53f8d44c85ab7c7892d30a2.jpeg,https://www.walmart.com/ip/Wireless-WiFi-Light-Bulb-Camera-Security-1080p-2-4GHz-Smart-360-Surveillance-Indoor-Outdoor-Socket-Real-time-Motion-Detection-Alerts-Night-Vision/1943706293?athbdg=L1600&from=/search
316539421,SPBPQY E27 Light Bulb Camera Accessories,SPBPQY,"
How Long Extended: 4.5”/11.5 cm will be added if you keep this E26 socket extender straight.Bending degree: 180 degrees. making this area brighter,Great for extending bulbs in ceiling or recessed fixtures to boost the brightness and have a broader light coverage.
Works for 110-250V and up to 150W lighting, 0~60W. Voltage range: 100~240V with E26 and E27 Light Sockets.
Overall length 5.5"" straight, 4.5 inches from the socket base to the end of the socket head,4.5 Inch Extension,The light socket extender is made of high-quality PBT and metal, heat-resistant up to 160°C, durable.
Where to Install: Any indoor dry locations like garage, workshop, shed, office, etc. It’s also a great partner for your recessed lighting, track lights, ceiling fixture.",,https://i5.walmartimages.com//seo/SPBPQY-E27-Light-Bulb-Camera-Accessories_cda33023-6785-4f3c-86a0-57eb557c9737.b097cb414a19303a155455cd0c3c3a87.jpeg,https://www.walmart.com/ip/SPBPQY-E27-Light-Bulb-Camera-Accessories/316539421?variantFieldId=actual_color
888436490,SPBPQY E27 Light Bulb Camera 1080P Security Camera System WiFi 360 Degree Wireless Home Surveillance Cameras Night Vision Two Way Audio Smart Motion,SPBPQY,"
Built in high quality Mic and speaker,the bulb security camera allows you to communicate with family through the app whenever & wherever you are, which is a perfect monitoring system for schools, offices and homes.
Connect the 360° degree camera bulb camera system to the internet, The alert notification will be sent to your smartphone directly when it detect moving objects.
Our light bulb camera can be changed at any angle, you can access remotely view anywhere and any time through your iPhone/Android phone/Ipad.
Note:If you do not want to pay for Cloud Storage, please prepare a 16GB ~128GB T-F Card.Our Light bulb camera supports T-F Card（16GB~128GB)",,https://i5.walmartimages.com//seo/SPBPQY-E27-Light-Bulb-Camera-1080P-Security-Camera-System-WiFi-360-Degree-Wireless-Home-Surveillance-Cameras-Night-Vision-Two-Way-Audio-Smart-Motion_1f2e2733-2a38-4c43-9794-e2cf4156f061.c663bc41b730529e391915c232bfdf48.jpeg,https://www.walmart.com/ip/SPBPQY-E27-Light-Bulb-Camera-1080P-Security-Camera-System-WiFi-360-Degree-Wireless-Home-Surveillance-Cameras-Night-Vision-Two-Way-Audio-Smart-Motion/888436490?variantFieldId=actual_color
974277439,Indoor Security Camera Netvue Home Wifi Cameras 1080P Smart Home Video Cameras Only 2 4GHz Wi Fi,Netvue,"
Netvue Indoor Camera Wireless with Phone App, 1080P FHD 2.4GHz WiFi Indoor Surveillance Camera, Home Camera for Pet/Baby, House Camera, Bedroom Camera, Room Camera, Dog Camera, 2-Way Audio, Night Vision, AI Human Detection, Cloud Storage/TF Card:
Indoor security camera provides the highest protection of date and privacy.
Easy installation and smart Wi-Fi connection in your room.
24/7 live video streaming: see your home/room from anywhere on your phone in 1080p HD.
Alerts on your phone: get motion alerts if anything happens.
Night vision: with infrared night vision, it's super clear in nights.
Two-way audio: listen and talk with the baby and the olders, or just interact with your dog.
Pan tilt and zoom for 360 degree full view.
Turn alerts on and off by voice.
Supports only2.4GHz Wi-Fi
2-Way Audio and 2.4 GHz Wifi Connection, 1080P FHD for 360 Degree Full View, Real-time Human Detection Alert, Cloud Storage and Privacy Protection.
Package Included:
Surveillance camera x 1
Material kit x 1
USD cable x 1
Power adapter x 1",NETVUE,https://i5.walmartimages.com//seo/Indoor-Security-Camera-Netvue-Home-Wifi-Cameras-1080P-Smart-Home-Video-Cameras-Only-2-4GHz-Wi-Fi_faac596d-090a-4285-8e80-8810ae9a52f2.1f6d59c5220e7fe94aa63fdd164e6a33.jpeg,https://wrd.walmart.com/track?bt=1&eventST=click&plmt=sp-search-middle~desktop~&pos=11&tax=3944_1229875_6357978_5718781_9232158&rdf=1&rd=https%3A%2F%2Fwww.walmart.com%2Fip%2FIndoor-Security-Camera-Netvue-Home-Wifi-Cameras-1080P-Smart-Home-Video-Cameras-Only-2-4GHz-Wi-Fi%2F974277439%3FadsRedirect%3Dtrue&adUid=1eef5158-bea7-4853-9344-69f9ea53e4ac&mloc=sp-search-middle&pltfm=desktop&pgId=smart%20camera&pt=search&spQs=QevpXJqCLQEf2WIph0qzGiQSF2_JGC_aBsYp3UTHit-4mt_ALd_seeP_3MCAaPIGVRBWwjHapckvJhKOIBfuJ0ZFssbQ2p4lbEtc9GkamqpnN8viRWBeSxXzUi4vl8wHc4tWelfS_eSIhf_OKtj4kmgW1h4v-OudVEPI_6XlkZDUbNQcqqoGglTuMh92vLyXZOVKVN7iZqSiPWzY2i5thOqeUkuzemiGjAkJEVPvpWU&storeId=5867&couponState=na&bkt=ace_3121%7Ccoldstart_off%7Csearch_%22search_ranking_solr_decoupling%22%7Csearch_mp_pick_up&/ip/Indoor-Security-Camera-Netvue-Home-Wifi-Cameras-1080P-Smart-Home-Video-Cameras-Only-2-4GHz-Wi-Fi/974277439
3117045773,Arlo Essential Outdoor Camera HD 2nd Gen Wireless 1080p Security Surveillance Cam 1 Cam White,Arlo,"
Arlo Essential Outdoor Camera HD (2nd Generation) - Wireless 1080p Security Surveillance Camera - 1-Cam - White, VMC2050-100NAS
Full High Definition: Capture clear video in full high definition 1080p.
Phone Notifications: Receive notifications and watch live streaming video from your security camera when motion is detected.
Color Night Vision: See what’s happening in your yard or around your business, even without a light.
Noise-Canceling Audio: Hear and speak clearly with visitors.
Integrated Spotlight: This outdoor camera lets you shine a light on your yard or ward off unwelcome guests.
Integrated Siren: This home security camera system features lets you trigger your siren automatically or manually from the app.
Weather Resistant: Designed to withstand heat, cold, rain, or sun.
Rechargeable Battery: Easy DIY installation with wire-free setup and mount.
Direct to Wi-Fi: Wifi camera connects directly to Wi-Fi for simple setup.",ARLO,https://i5.walmartimages.com//seo/Arlo-Essential-Outdoor-Camera-HD-2nd-Gen-Wireless-1080p-Security-Surveillance-Cam-1-Cam-White_2919c7bf-ce88-4721-a006-8ef260f84c87.3742696c5cb178186600effc618da42e.jpeg,https://wrd.walmart.com/track?bt=1&eventST=click&plmt=sp-search-middle~desktop~&pos=12&tax=3944_1229875_6357978_5718781_9232158&rdf=1&rd=https%3A%2F%2Fwww.walmart.com%2Fip%2FArlo-Essential-Outdoor-Camera-HD-2nd-Gen-Wireless-1080p-Security-Surveillance-Cam-1-Cam-White%2F3117045773%3Fathbdg%3DL1600%26adsRedirect%3Dtrue&adUid=1eef5158-bea7-4853-9344-69f9ea53e4ac&mloc=sp-search-middle&pltfm=desktop&pgId=smart%20camera&pt=search&spQs=b_R6ZNwxREGqOBMzw8NfzK-PgIBngTMjzOIm1xvkZpWsv6QNPWde4Ohf6KvnIjxM8Nn2VmEY-Br5m5vaM9UpDRIZul_42BV_rxKtaiCS4fN3LSGIok8_uQFwmjZgCFtg6N6L6w1YxjadfWBJaB2Xr65L_ni4b_oo0bIAHBtTSet6EoSlkm_LeE-ZQuql-Fj1b6fOI22j5pRBlbcoqeNDeP9CW0sfUJZnqA0mzTgxc4I&storeId=5867&couponState=na&bkt=ace_3121%7Ccoldstart_off%7Csearch_%22search_ranking_solr_decoupling%22%7Csearch_mp_pick_up&athbdg=L1600
1213669752,Night Owl 12 Channel Digital Video Recorder with 6 Wired 1080p HD Spotlight Cameras and 1TB Pre Installed Hard Drive,Night Owl,"
Designed and Engineered in the U.S.A.: At Night Owl, all products are safely designed and engineered in the United States. We are proudly compliant with Section 889 of the National Defense Authorization Act (NDAA) which helps ensure our country’s safety and yours. 
Secure App-Based Bluetooth Setup: Set up and control our patent pending recorder right from the app on your smart device via a secure Bluetooth wireless connection. Our app and your system are password-protected to shield your data. No TV or monitor is required.
We Prioritize your Privacy: We value your privacy as much as you do. Your recordings and data are for your eyes only and are kept secure on the pre-installed hard drive. Additionally, with 2-step verification and single sign-on, we protect your information while making access convenient. 
Secure Wired Connection: Your security camera feed and personal data are securely stored on the hard drive and your system is not reliant on cloud storage. You control who has access to your system. 
Built-In Spotlights: Powerfully bright motion-activated spotlights put intruders on notice.  
Human Detection Technology with Vehicle Alerts: Instantly be alerted with human detection and vehicle alerts right to your smartphone or tablet.
No Monthly Fees: All recordings are stored locally on the 1TB pre-installed hard drive to safeguard your privacy. No hidden costs or subscription fees.
Free Night Owl Mobile App: Monitor and manage your security system in real-time from your mobile device. 
Add up to 4 Wi-Fi Devices: Instantly expand your coverage by adding up to 4 compatible Night Owl Wi-Fi devices.",OWL,https://i5.walmartimages.com//seo/Night-Owl-12-Channel-Digital-Video-Recorder-with-6-Wired-1080p-HD-Spotlight-Cameras-and-1TB-Pre-Installed-Hard-Drive_ac3efafb-6c35-44fa-93bc-736b0887c5bd.0470e304d36e17c81dc7c1883c4beabb.jpeg,https://www.walmart.com/ip/Night-Owl-12-Channel-Digital-Video-Recorder-with-6-Wired-1080p-HD-Spotlight-Cameras-and-1TB-Pre-Installed-Hard-Drive/1213669752
746273799,eufy Security by Anker Solo Indoor Mini Cam 2K Wired Surveillance Camera 24 7 Recording AI Human Detection Subscription Free,eufy,"
2K Resolution: Stop guessing and know with exact certainty what’s happening inside your home
24/7 Recording: Indoor-Cam Mini never stops recording, ensuring that your property is always monitored, no matter what time of day or night
On-Device AI Human Detection: This innovative technology detects when a human enters the frame and cuts back on annoying false alarms. *Push notifications with thumbnail previews require thumbnail preview images to be temporarily stored in the cloud
Subscription Free Security: Indoor-Cam Mini comes with local storage, so you won’t have another monthly bill piling up on your kitchen table
Storage Type: microSD card (not included) or Cloud
Pan & Tilt: Check all the hidden corners inside your house to ensure nothing sneaks past you
Home Privacy Mode: Instead of unplugging Indoor-Cam Mini, use Home Privacy Mode to turn off the camera and rotate it to your preferred privacy angle
Noise-Activated 360° Pan: Indoor-Cam Mini detects suspicious activity, activates the recording, and rotates 360° to capture any potential threat
Motion Tracking: Any movement is followed and recorded, ensuring that you never miss the key details if someone walks out of frame
Smart Integration: Easily connect to Alexa and the Google Assistant to keep your home devices bundled together
Only Supports 2.4GHz Wi-Fi Connection
What's In The Box:
1 x eufy Security Indoor Cam
1 x USB Adapter
1 x USB Cable
1 x Mounting Bracket
1 x Screw Pack
1 x Quick Start Guide",,https://i5.walmartimages.com//seo/eufy-Security-by-Anker-Solo-Indoor-Mini-Cam-2K-Wired-Surveillance-Camera-24-7-Recording-AI-Human-Detection-Subscription-Free_9b1ee0b4-3aa3-4f67-b791-321cb872d758.15a4f4fee7e9e872e92e2a0b7e1492af.jpeg,https://www.walmart.com/ip/eufy-Security-by-Anker-Solo-Indoor-Mini-Cam-2K-Wired-Surveillance-Camera-24-7-Recording-AI-Human-Detection-Subscription-Free/746273799
383681304,Google Nest Cam Indoor Wired Security Camera Fog,Google Nest,"
Control with the Google Home app. View live HD video, replay video recordings, talk to visitors, and more – all from the Google Home app. The Nest Cam (wired) requires a free Google Account and is not compatible with the Nest app or the home.nest.com site.
Different alerts for different activity. Nest Cam has built-in intelligence that knows the difference between a person and a pet, and alerts you in the Google Home app when there’s relevant activity. (1) 
Know what’s happening, 24/7.Use the Google Home app to check up on things from anywhere with live 1080p HD video. (1) And HDR and night vision give you a clear image even in bright sunlight and low light.







      Image Simulated.
Go back in time. See what happened in the Google Home app with 3 hours of free event video history.(1) Or add a Nest Aware subscription to get up to 60 days of video history.(2)
Set it up in minutes. Nest Cam plugs into most indoor power outlets. Just download the Google Home app and set up your camera in a few quick steps.
Your privacy comes first. With 2-step verification and video encryption, Nest Cam home security cameras make sure your privacy is protected. 
Designed to fit your style. Comes in a range of colors to blend in anywhere. The built-in stand, wall mount, and hinge give you the perfect angle, no matter where you put it.
Just say, “Hey Google, show me the family room.” The Nest Cam security camera lets you see the live feed on your Nest Hub smart display.















     (1) Some features, including mobile notifications, remote control, video streaming, and video recording, require working internet and Wi-Fi.







     (2) Up to 3 hours recording. Learn more at g.co/nest/3hours.







     (3) Nest Aware subscription sold separately.",GOOGLEHOME,https://i5.walmartimages.com//seo/Google-Nest-Cam-Indoor-Wired-Security-Camera-Fog_9a0a90a2-c169-48da-853a-47c0f250502e.e9d844a1bec55800a1f2e42d53bf305d.jpeg,https://www.walmart.com/ip/Google-Nest-Cam-Indoor-Wired-Security-Camera-Fog/383681304?variantFieldId=actual_color
521732280,Google Nest Cam Indoor Wired Security Camera Linen,Google Nest,"
Control with the Google Home app. View live HD video, replay video recordings, talk to visitors, and more – all from the Google Home app. The Nest Cam (wired) requires a free Google Account and is not compatible with the Nest app or the home.nest.com site.
Different alerts for different activity. Nest Cam has built-in intelligence that knows the difference between a person and a pet, and alerts you in the Google Home app when there’s relevant activity. (1) 
Know what’s happening, 24/7.Use the Google Home app to check up on things from anywhere with live 1080p HD video. (1) And HDR and night vision give you a clear image even in bright sunlight and low light.
Go back in time. See what happened in the Google Home app with 3 hours of free event video history.(1) Or add a Nest Aware subscription to get up to 60 days of video history.(2)
Set it up in minutes. Nest Cam plugs into most indoor power outlets. Just download the Google Home app and set up your camera in a few quick steps.
Your privacy comes first. With 2-step verification and video encryption, Nest Cam home security cameras make sure your privacy is protected. 
Designed to fit your style. Comes in a range of colors to blend in anywhere. The built-in stand, wall mount, and hinge give you the perfect angle, no matter where you put it.
Just say, “Hey Google, show me the family room.” The Nest Cam security camera lets you see the live feed on your Nest Hub smart display.







     (1) Some features, including mobile notifications, remote control, video streaming, and video recording, require working internet and Wi-Fi.



     (2) Up to 3 hours recording. Learn more at g.co/nest/3hours.



     (3) Nest Aware subscription sold separately.",GOOGLEHOME,https://i5.walmartimages.com//seo/Google-Nest-Cam-Indoor-Wired-Security-Camera-Linen_ef022523-1c53-47d8-93bc-d3e4f5665e5d.53b7eec5b854ac46bb4e10519472bdc7.jpeg,https://www.walmart.com/ip/Google-Nest-Cam-Indoor-Wired-Security-Camera-Linen/521732280?variantFieldId=actual_color
606395855,GNCC C2 WiFi Security Camera 1080P FHD Indoor Smart Surveillance Camera Baby Monitor Sound Motion Detection Home Office BabyNanny App Control Support,GNCC,"
►More detailed information about GC2:
【3M Tape - Easy to Set!】 GNCC C2 Indoor Camera - Designed for hassle-free! Provided with a 3M Tape, this compact and lightweight GNCC indoor camera can be easily mounted on any flat surface with various installation ways. No drilling, no damage, no effort, just tape it to anywhere you like and enjoy a relaxing and worry-free life! The GNCC indoor camera only works with 2.4GHz Wi-Fi (5G is not supported)
【Motion/Sound Detection & Real-Time Alerts】 Stay informed about everything happened in your room even when you're away! The built-in smart sensor and instant notifications of the GNCC indoor camera give you complete peace of mind! Whenever motion or sound is detected, the GNCC indoor camera will record a video and send a real-time alert via the Osaio APP. You can check it out right away or view the footage later to see what's happening in your room
【1080P Resolution & Infrared Night Vision】 Always stay in sight no matter day or night! With 1080P pixels, the GNCC indoor camera can capture every detail in your room. You can remotely monitor your room via the Osaio APP. With  6pcs 850nm infrared lights, the GNCC indoor camera can display crystal clear images up to 26ft even in complete darkness. GNCC C2 indoor camera, a great helper to safeguard your home security
【Two-Way Audio & APP Control】 Hear and talk to anyone from anywhere with GNCC C2 indoor camera! With the built-in microphone and speaker of the GNCC indoor camera, you can interact with your family, friends or pets at any place via the Osaio APP. The GNCC indoor camera also allows multiple devices to view. Share this GNCC indoor camera with your family or friends and enjoy the convenience GNCC indoor camera brings to you
【Optional Storage & 24/7 Recording】 Coming with double storage options, keep your precious moment either with micro SD Card or Cloud storage! After inserting a micro SD card (not included) into the GNCC indoor camera, it can record videos continuously and store them into the micro SD card. The GNCC indoor camera supports micro SD cards up to 128GB. You can also choose to subscribe to the Cloud service to avoid losing important video clips.",OSAIO,https://i5.walmartimages.com//seo/GNCC-C2-WiFi-Security-Camera-1080P-FHD-Indoor-Smart-Surveillance-Camera-Baby-Monitor-Sound-Motion-Detection-Home-Office-BabyNanny-App-Control-Support_444a610b-31db-4134-ba58-29947dcf9d27.8d3952ec8e499ff014da952c1ed5d34b.jpeg,https://www.walmart.com/ip/GNCC-C2-WiFi-Security-Camera-1080P-FHD-Indoor-Smart-Surveillance-Camera-Baby-Monitor-Sound-Motion-Detection-Home-Office-BabyNanny-App-Control-Support/606395855
